bodyId_pre,bodyId_post,roi,weight,type_pre,type_post
47230,19420,LO(R),4,Tm2,LC4
47240,18127,LO(R),13,TmY3,LC4
47240,19034,LO(R),3,TmY3,LPLC2
47240,19260,LO(R),11,TmY3,LC4
47240,19420,LO(R),3,TmY3,LC4
47240,23098,LO(R),14,TmY3,LC4
47240,23392,LO(R),12,TmY3,LC4
47240,37431,LOP(R),2,TmY3,LPLC2
47244,22218,LO(R),1,TmY5a,LPLC2
47244,22218,LOP(R),1,TmY5a,LPLC2
47244,27471,LOP(R),2,TmY5a,LPLC2
47244,37431,LOP(R),1,TmY5a,LPLC2
47245,29815,LO(L),2,T2a,LPLC2
47251,17270,LO(L),3,Tm2,LC4
47251,27829,LO(L),9,Tm2,LC4
47251,511914,LO(L),6,Tm2,LC4
47251,526286,LO(L),3,Tm2,LC4
47295,20584,LO(R),3,TmY5a,LPLC2
47295,20584,LOP(R),3,TmY5a,LPLC2
47295,20694,LOP(R),1,TmY5a,LPLC2
47298,12384,LO(L),2,Tm4,LPLC2
47298,13764,LO(L),1,Tm4,LPLC2
47298,17340,LO(L),4,Tm4,LC4
47298,33137,LO(L),4,Tm4,LC4
47299,34450,LO(R),2,TmY13,LC6
47316,14465,LO(R),1,TmY10,LPLC2
47316,17551,LO(R),3,TmY10,LPLC2
47316,17551,LOP(R),1,TmY10,LPLC2
47316,19589,LO(R),2,TmY10,LPLC2
47316,19589,LOP(R),1,TmY10,LPLC2
47316,37926,LO(R),5,TmY10,LC6
47317,14465,LOP(R),1,TmY5a,LPLC2
47317,20694,LO(R),2,TmY5a,LPLC2
47317,20694,LOP(R),2,TmY5a,LPLC2
47317,30440,LO(R),1,TmY5a,LC6
47317,32763,LO(R),3,TmY5a,LC6
47320,13764,LO(L),9,Tm5Y,LPLC2
47320,23247,LO(L),5,Tm5Y,LPLC2
47320,24308,LO(L),1,Tm5Y,LPLC2
47320,35424,LO(L),1,Tm5Y,LC6
47320,42411,LO(L),3,Tm5Y,LC6
47320,134521,LO(L),3,Tm5Y,LPLC2
47320,511914,LO(L),2,Tm5Y,LC4
47320,526286,LO(L),2,Tm5Y,LC4
47321,26528,LO(L),7,Tm20,LPLC2
47321,525844,LO(L),2,Tm20,LPLC2
47331,19911,LOP(L),3,TmY5a,LPLC2
47331,29815,LOP(L),2,TmY5a,LPLC2
47331,30895,LOP(L),1,TmY5a,LPLC2
47338,29319,LO(L),1,T2a,LPLC2
47338,40841,LO(L),1,T2a,LPLC2
47344,20440,LO(L),2,Tm4,LC4
47344,22253,LO(L),4,Tm4,LPLC2
47344,22772,LO(L),2,Tm4,LC4
47344,22922,LO(L),8,Tm4,LC4
47344,517819,LO(L),8,Tm4,LPLC2
47344,519931,LO(L),1,Tm4,LC4
47350,14465,LOP(R),1,TmY5a,LPLC2
47350,17551,LOP(R),4,TmY5a,LPLC2
47350,20749,LO(R),1,TmY5a,LPLC2
47350,38360,LO(R),3,TmY5a,LC6
47352,20808,LO(R),5,Tm2,LC4
47352,22194,LO(R),7,Tm2,LC4
47358,24568,LO(L),1,Tm16,LPLC2
47358,25524,LO(L),4,Tm16,LPLC2
47358,30436,LO(L),1,Tm16,LC6
47360,17926,LO(R),6,TmY3,LC4
47360,18189,LO(R),15,TmY3,LC4
47360,19954,LO(R),8,TmY3,LC4
47360,20334,LOP(R),2,TmY3,LPLC2
47360,21225,LO(R),19,TmY3,LC4
47360,21769,LO(R),2,TmY3,LPLC2
47360,21899,LOP(R),1,TmY3,LPLC2
47361,16628,LO(R),1,Tm2,LC4
47361,17364,LO(R),10,Tm2,LC4
47361,17668,LO(R),4,Tm2,LC4
47362,511914,LO(L),9,Tm2,LC4
47362,518983,LO(L),9,Tm2,LC4
47368,16138,LO(R),19,TmY3,LC4
47368,20808,LO(R),26,TmY3,LC4
47368,21313,LO(R),10,TmY3,LC4
47368,21336,LO(R),16,TmY3,LC4
47368,22261,LOP(R),4,TmY3,LPLC2
47368,23392,LO(R),8,TmY3,LC4
47368,25511,LOP(R),4,TmY3,LPLC2
47368,25511,LO(R),1,TmY3,LPLC2
47381,17774,LO(L),3,TmY10,LPLC2
47381,28279,LO(L),2,TmY10,LC6
47381,33215,LO(L),5,TmY10,LC6
47381,95241,LO(L),1,TmY10,LPLC2
47382,19543,LO(R),11,TmY3,LC4
47382,20282,LO(R),9,TmY3,LC4
47382,20917,LO(R),14,TmY3,LC4
47382,25267,LO(R),3,TmY3,LPLC2
47382,29183,LOP(R),2,TmY3,LPLC2
47385,20182,LOP(R),1,TmY5a,LPLC2
47385,22218,LO(R),4,TmY5a,LPLC2
47385,22261,LOP(R),2,TmY5a,LPLC2
47385,23392,LO(R),1,TmY5a,LC4
47385,29986,LO(R),1,TmY5a,LPLC2
47385,32782,LO(R),1,TmY5a,LC6
47385,37431,LOP(R),2,TmY5a,LPLC2
47387,20542,LO(R),7,Tm2,LC4
47387,21313,LO(R),4,Tm2,LC4
47387,21336,LO(R),3,Tm2,LC4
47387,23392,LO(R),1,Tm2,LC4
47395,33865,LO(R),1,TmY13,LC6
47398,17668,LO(R),3,Tm2,LC4
47398,17926,LO(R),2,Tm2,LC4
47398,18127,LO(R),6,Tm2,LC4
47398,19260,LO(R),3,Tm2,LC4
47398,23098,LO(R),5,Tm2,LC4
47403,20584,LO(R),2,TmY5a,LPLC2
47403,20584,LOP(R),2,TmY5a,LPLC2
47403,21769,LO(R),1,TmY5a,LPLC2
47403,21769,LOP(R),1,TmY5a,LPLC2
47403,32661,LO(R),4,TmY5a,LC6
47407,20329,LO(L),3,TmY3,LPLC2
47407,20976,LO(L),22,TmY3,LC4
47407,22922,LO(L),17,TmY3,LC4
47407,23202,LO(L),15,TmY3,LC4
47407,23349,LOP(L),3,TmY3,LPLC2
47407,35616,LO(L),2,TmY3,LC4
47407,519650,LO(L),3,TmY3,LC4
47424,17653,LO(L),7,Tm2,LC4
47424,20967,LO(L),5,Tm2,LC4
47427,17668,LO(R),2,Tm2,LC4
47427,18127,LO(R),6,Tm2,LC4
47427,19260,LO(R),3,Tm2,LC4
47427,23098,LO(R),12,Tm2,LC4
47429,12824,LO(L),2,Tm4,LC4
47429,24523,LO(L),12,Tm4,LC4
47429,511914,LO(L),7,Tm4,LC4
47429,526286,LO(L),5,Tm4,LC4
47432,17266,LO(R),19,TmY3,LC4
47432,17364,LO(R),14,TmY3,LC4
47432,17860,LO(R),6,TmY3,LC4
47432,19608,LO(R),2,TmY3,LPLC2
47432,20535,LO(R),1,TmY3,LPLC2
47432,21151,LO(R),14,TmY3,LC4
47432,23497,LOP(R),5,TmY3,LPLC2
47432,23497,LO(R),1,TmY3,LPLC2
47439,17926,LO(R),11,Tm2,LC4
47439,18127,LO(R),7,Tm2,LC4
47443,19034,LOP(R),1,TmY4,LPLC2
47443,20182,LO(R),1,TmY4,LPLC2
47443,22261,LO(R),1,TmY4,LPLC2
47443,23098,LO(R),1,TmY4,LC4
47456,15804,LOP(L),3,TmY5a,LPLC2
47456,18900,LO(L),2,TmY5a,LPLC2
47456,18900,LOP(L),1,TmY5a,LPLC2
47456,28279,LO(L),2,TmY5a,LC6
47456,52174,LO(L),1,TmY5a,LC6
47457,17926,LO(R),5,Tm2,LC4
47457,21225,LO(R),5,Tm2,LC4
47457,23098,LO(R),4,Tm2,LC4
47460,12032,LO(L),5,Tm4,LC4
47460,19787,LO(L),4,Tm4,LPLC2
47460,20440,LO(L),6,Tm4,LC4
47460,21721,LO(L),6,Tm4,LC4
47460,22557,LO(L),1,Tm4,LPLC2
47460,22772,LO(L),6,Tm4,LC4
47460,515971,LO(L),4,Tm4,LPLC2
47460,524899,LO(L),1,Tm4,LC4
47465,16138,LO(R),8,TmY3,LC4
47465,20182,LOP(R),1,TmY3,LPLC2
47465,20399,LO(R),7,TmY3,LC4
47465,20673,LO(R),28,TmY3,LC4
47465,22328,LO(R),15,TmY3,LC4
47465,25253,LO(R),3,TmY3,LPLC2
47465,25253,LOP(R),2,TmY3,LPLC2
47465,26147,LOP(R),2,TmY3,LPLC2
47465,26915,LOP(R),5,TmY3,LPLC2
47465,26915,LO(R),1,TmY3,LPLC2
47465,33185,LOP(R),1,TmY3,LPLC2
47469,17548,LO(R),5,Tm2,LC4
47469,17926,LO(R),2,Tm2,LC4
47469,18189,LO(R),6,Tm2,LC4
47477,25316,LO(R),2,Tm16,LPLC2
47477,35632,LO(R),3,Tm16,LPLC2
47487,17548,LO(R),4,Tm2,LC4
47487,17926,LO(R),4,Tm2,LC4
47488,28980,LO(L),3,Tm3,LC4
47488,32597,LO(L),1,Tm3,LC4
47488,515476,LO(L),3,Tm3,LC4
47489,18127,LO(R),9,Tm2,LC4
47489,19260,LO(R),4,Tm2,LC4
47489,23098,LO(R),2,Tm2,LC4
47493,18189,LO(R),1,Tm1,LC4
47501,16128,LO(R),2,TmY5a,LC4
47501,18929,LOP(R),2,TmY5a,LPLC2
47501,20749,LO(R),1,TmY5a,LPLC2
47501,32763,LO(R),4,TmY5a,LC6
47514,20584,LO(R),2,TmY5a,LPLC2
47514,32661,LO(R),2,TmY5a,LC6
47514,35321,LO(R),1,TmY5a,LC6
47524,21318,LO(R),11,Tm5Y,LPLC2
47524,22677,LO(R),15,Tm5Y,LPLC2
47524,69404,LO(R),3,Tm5Y,LC6
47535,29955,LO(L),2,Tm5b,LPLC2
47535,32237,LO(L),1,Tm5b,LPLC2
47535,35294,LO(L),3,Tm5b,LPLC2
47535,60450,LO(L),10,Tm5b,LC6
47535,80160,LO(L),10,Tm5b,LC6
47535,529652,LO(L),9,Tm5b,LC6
47549,19034,LOP(R),2,TmY5a,LPLC2
47549,19034,LO(R),1,TmY5a,LPLC2
47549,19229,LO(R),1,TmY5a,LPLC2
47549,20334,LO(R),2,TmY5a,LPLC2
47549,21703,LO(R),1,TmY5a,LPLC2
47549,29119,LO(R),2,TmY5a,LC6
47569,19634,LO(R),1,Tm1,LC4
47576,25136,LO(L),1,TmY18,LPLC2
47576,30893,LO(L),1,TmY18,LPLC2
47576,37587,LO(L),2,TmY18,LC4
47576,133366,LO(L),6,TmY18,LC6
47578,14030,LOP(L),1,TmY5a,LPLC2
47578,38484,LO(L),3,TmY5a,LC6
47578,52810,LO(L),2,TmY5a,LC6
47578,95241,LOP(L),1,TmY5a,LPLC2
47581,20334,LO(R),5,Tm5b,LPLC2
47581,27211,LO(R),14,Tm5b,LC6
47581,29986,LO(R),1,Tm5b,LPLC2
47581,30710,LO(R),4,Tm5b,LC6
47581,30714,LO(R),4,Tm5b,LC6
47581,33885,LO(R),1,Tm5b,LC6
47584,17054,LO(R),3,Tm2,LC4
47584,17548,LO(R),11,Tm2,LC4
47584,17926,LO(R),3,Tm2,LC4
47589,29598,LO(R),5,Tm16,LPLC2
47589,35838,LO(R),4,Tm16,LPLC2
47596,30041,LO(R),3,Tm16,LPLC2
47596,45897,LO(R),1,Tm16,LC6
47611,25636,LO(R),1,Tm16,LPLC2
47611,29183,LO(R),1,Tm16,LPLC2
47613,20808,LO(R),1,Tm2,LC4
47613,22328,LO(R),12,Tm2,LC4
47613,24338,LO(R),7,Tm2,LC4
47614,30041,LO(R),1,Tm16,LPLC2
47614,31257,LO(R),7,Tm16,LPLC2
47614,39513,LO(R),2,Tm16,LC6
47616,22253,LO(L),2,TmY10,LPLC2
47622,20572,LO(L),1,Tm3,LC4
47622,20859,LO(L),3,Tm3,LC4
47622,23202,LO(L),5,Tm3,LC4
47622,533129,LO(L),4,Tm3,LC4
47625,28003,LO(R),1,TmY10,LPLC2
47625,32782,LO(R),2,TmY10,LC6
47625,38017,LO(R),3,TmY10,LC6
47637,12824,LO(L),13,Tm2,LC4
47637,20572,LO(L),13,Tm2,LC4
47637,533129,LO(L),3,Tm2,LC4
47638,23665,LO(L),2,Tm5c,LPLC2
47638,32737,LO(L),6,Tm5c,LPLC2
47643,17054,LO(R),2,Tm2,LC4
47643,17987,LO(R),7,Tm2,LC4
47645,14102,LOP(L),9,T5a,LPLC2
47645,17880,LOP(L),7,T5a,LPLC2
47645,23247,LOP(L),1,T5a,LPLC2
47650,19549,LO(R),2,TmY5a,LPLC2
47650,19549,LOP(R),1,TmY5a,LPLC2
47650,27471,LOP(R),1,TmY5a,LPLC2
47650,35534,LO(R),2,TmY5a,LC6
47654,17548,LO(R),1,Tm2,LC4
47654,19550,LO(R),6,Tm2,LC4
47657,19549,LOP(R),3,TmY5a,LPLC2
47658,12824,LO(L),6,Tm2,LC4
47658,20967,LO(L),8,Tm2,LC4
47658,24523,LO(L),14,Tm2,LC4
47673,77614,LO(L),1,TmY13,LC4
47679,12824,LO(L),6,Tm4,LC4
47679,17880,LO(L),3,Tm4,LPLC2
47679,34570,LO(L),1,Tm4,LC6
47679,526286,LO(L),7,Tm4,LC4
47684,26416,LO(L),1,Tm5Y,LPLC2
47684,29815,LO(L),15,Tm5Y,LPLC2
47684,40841,LO(L),5,Tm5Y,LPLC2
47684,43886,LO(L),3,Tm5Y,LC6
47686,19260,LO(R),17,TmY3,LC4
47686,20542,LO(R),8,TmY3,LC4
47686,23098,LO(R),21,TmY3,LC4
47686,23392,LO(R),18,TmY3,LC4
47686,28003,LOP(R),3,TmY3,LPLC2
47686,37431,LOP(R),6,TmY3,LPLC2
47686,37431,LO(R),1,TmY3,LPLC2
47691,18127,LO(R),3,Tm5Y,LC4
47691,19034,LO(R),13,Tm5Y,LPLC2
47691,20334,LO(R),1,Tm5Y,LPLC2
47691,21703,LO(R),10,Tm5Y,LPLC2
47691,24800,LO(R),2,Tm5Y,LPLC2
47691,25497,LO(R),17,Tm5Y,LPLC2
47691,29119,LO(R),2,Tm5Y,LC6
47691,29315,LO(R),1,Tm5Y,LC6
47691,32005,LO(R),1,Tm5Y,LC6
47695,19842,LO(R),3,Tm5Y,LPLC2
47695,20584,LO(R),17,Tm5Y,LPLC2
47695,21318,LO(R),5,Tm5Y,LPLC2
47695,30440,LO(R),1,Tm5Y,LC6
47695,33885,LO(R),1,Tm5Y,LC6
47696,20808,LO(R),25,TmY3,LC4
47696,22194,LO(R),19,TmY3,LC4
47696,22328,LO(R),5,TmY3,LC4
47696,24338,LO(R),12,TmY3,LC4
47696,30938,LOP(R),1,TmY3,LPLC2
47696,34110,LO(R),2,TmY3,LPLC2
47696,34681,LOP(R),3,TmY3,LPLC2
47716,19787,LO(L),2,Tm16,LPLC2
47716,21721,LO(L),1,Tm16,LC4
47718,20329,LO(L),2,Tm16,LPLC2
47718,20976,LO(L),1,Tm16,LC4
47718,23202,LO(L),1,Tm16,LC4
47718,23349,LO(L),1,Tm16,LPLC2
47718,24568,LO(L),1,Tm16,LPLC2
47718,112292,LO(L),1,Tm16,LPLC2
47719,17926,LO(R),4,Tm2,LC4
47719,21225,LO(R),5,Tm2,LC4
47727,20808,LO(R),7,Tm2,LC4
47727,21336,LO(R),7,Tm2,LC4
47727,22194,LO(R),11,Tm2,LC4
47730,81112,LO(L),3,Tm4,LC4
47736,20572,LO(L),2,TmY5a,LC4
47736,21361,LOP(L),2,TmY5a,LPLC2
47745,19787,LO(L),3,Tm16,LPLC2
47745,22557,LO(L),2,Tm16,LPLC2
47745,533895,LO(L),1,Tm16,LPLC2
47749,16128,LO(R),16,TmY3,LC4
47749,17054,LO(R),27,TmY3,LC4
47749,17548,LO(R),8,TmY3,LC4
47749,18929,LO(R),4,TmY3,LPLC2
47749,18929,LOP(R),3,TmY3,LPLC2
47749,19842,LOP(R),4,TmY3,LPLC2
47749,20749,LO(R),2,TmY3,LPLC2
47749,29633,LO(R),1,TmY3,LC6
47749,32763,LO(R),1,TmY3,LC6
47759,20016,LO(R),17,TmY3,LC4
47759,20399,LO(R),15,TmY3,LC4
47759,20535,LOP(R),1,TmY3,LPLC2
47759,21045,LO(R),2,TmY3,LPLC2
47759,21165,LO(R),18,TmY3,LC4
47759,21862,LO(R),2,TmY3,LPLC2
47759,21862,LOP(R),2,TmY3,LPLC2
47759,23792,LO(R),13,TmY3,LC4
47759,23878,LOP(R),4,TmY3,LPLC2
47759,46718,LO(R),1,TmY3,LC6
47759,46842,LO(R),2,TmY3,LC6
47767,16128,LO(R),11,Tm2,LC4
47767,16628,LO(R),3,Tm2,LC4
47767,17926,LO(R),2,Tm2,LC4
47785,21562,LO(R),1,Tm16,LPLC2
47785,23878,LO(R),6,Tm16,LPLC2
47785,24118,LO(R),1,Tm16,LPLC2
47785,35889,LO(R),1,Tm16,LPLC2
47786,18936,LOP(L),1,T4d,LPLC2
47791,32782,LO(R),1,TmY10,LC6
47791,36832,LO(R),4,TmY10,LC6
47791,38017,LO(R),8,TmY10,LC6
47801,29315,LO(R),1,TmY4,LC6
47814,519931,LO(L),3,T2a,LC4
47816,37926,LO(R),1,TmY13,LC6
47823,17548,LO(R),9,TmY3,LC4
47823,18189,LO(R),28,TmY3,LC4
47823,19954,LO(R),14,TmY3,LC4
47823,20917,LO(R),2,TmY3,LC4
47823,21225,LO(R),5,TmY3,LC4
47823,21769,LO(R),2,TmY3,LPLC2
47823,21769,LOP(R),1,TmY3,LPLC2
47823,22218,LO(R),1,TmY3,LPLC2
47823,26730,LOP(R),1,TmY3,LPLC2
47823,33885,LO(R),2,TmY3,LC6
47842,20399,LO(R),8,TmY3,LC4
47842,20673,LO(R),21,TmY3,LC4
47842,21165,LO(R),11,TmY3,LC4
47842,22034,LO(R),18,TmY3,LC4
47842,23792,LO(R),17,TmY3,LC4
47842,23878,LOP(R),6,TmY3,LPLC2
47842,25253,LO(R),1,TmY3,LPLC2
47842,35889,LO(R),2,TmY3,LPLC2
47843,20694,LO(R),1,TmY10,LPLC2
47843,27211,LO(R),5,TmY10,LC6
47843,28862,LO(R),11,TmY10,LC6
47843,32763,LO(R),2,TmY10,LC6
47857,33137,LO(L),13,Tm2,LC4
47857,518983,LO(L),4,Tm2,LC4
47857,520449,LO(L),2,Tm2,LC4
47863,12384,LO(L),1,Tm5Y,LPLC2
47863,24605,LO(L),7,Tm5Y,LPLC2
47863,73812,LO(L),2,Tm5Y,LC6
47863,517078,LO(L),3,Tm5Y,LPLC2
47885,16128,LO(R),17,Tm2,LC4
47885,16628,LO(R),3,Tm2,LC4
47895,18432,LO(L),8,T2,LC4
47895,31429,LO(L),6,T2,LC4
47895,33137,LO(L),4,T2,LC4
47895,77614,LO(L),6,T2,LC4
47895,518730,LO(L),9,T2,LC4
47898,22966,LO(R),22,TmY3,LC4
47898,29563,LO(R),5,TmY3,LC4
47898,30803,LO(R),18,TmY3,LC4
47898,35680,LOP(R),1,TmY3,LPLC2
47898,38065,LO(R),8,TmY3,LC4
47898,55627,LO(R),1,TmY3,LPLC2
47898,527408,LO(R),27,TmY3,LC4
47913,24187,LO(R),9,Tm16,LPLC2
47913,24268,LO(R),3,Tm16,LPLC2
47918,21299,LOP(L),1,T4c,LPLC2
47918,111903,LOP(L),4,T4c,LPLC2
47925,20182,LOP(R),2,TmY5a,LPLC2
47925,22261,LO(R),3,TmY5a,LPLC2
47925,22261,LOP(R),2,TmY5a,LPLC2
47925,24118,LOP(R),1,TmY5a,LPLC2
47925,25511,LO(R),2,TmY5a,LPLC2
47925,29873,LO(R),3,TmY5a,LPLC2
47925,30938,LOP(R),1,TmY5a,LPLC2
47925,36832,LO(R),3,TmY5a,LC6
47929,22034,LO(R),11,TmY3,LC4
47929,28945,LO(R),30,TmY3,LC4
47929,29391,LOP(R),3,TmY3,LPLC2
47929,30480,LO(R),17,TmY3,LC4
47929,30803,LO(R),26,TmY3,LC4
47929,38065,LO(R),18,TmY3,LC4
47934,15804,LO(L),2,Tm5b,LPLC2
47934,20329,LO(L),4,Tm5b,LPLC2
47934,25575,LO(L),4,Tm5b,LPLC2
47934,28279,LO(L),5,Tm5b,LC6
47934,63625,LO(L),12,Tm5b,LC6
47934,519975,LO(L),18,Tm5b,LC6
47940,20334,LOP(R),3,TmY5a,LPLC2
47940,21769,LO(R),4,TmY5a,LPLC2
47940,21769,LOP(R),2,TmY5a,LPLC2
47940,22218,LO(R),1,TmY5a,LPLC2
47940,30710,LO(R),1,TmY5a,LC6
47940,30714,LO(R),4,TmY5a,LC6
47946,24800,LO(R),5,Tm16,LPLC2
47946,28003,LO(R),1,Tm16,LPLC2
47946,32005,LO(R),1,Tm16,LC6
47946,37431,LO(R),3,Tm16,LPLC2
47952,16628,LO(R),4,Tm2,LC4
47952,17668,LO(R),6,Tm2,LC4
47952,18127,LO(R),2,Tm2,LC4
47952,19260,LO(R),4,Tm2,LC4
47954,16128,LO(R),5,Tm2,LC4
47954,16628,LO(R),7,Tm2,LC4
47954,17926,LO(R),2,Tm2,LC4
47961,20334,LO(R),1,TmY5a,LPLC2
47961,20584,LOP(R),1,TmY5a,LPLC2
47961,21703,LOP(R),1,TmY5a,LPLC2
47961,21899,LO(R),3,TmY5a,LPLC2
47961,30440,LO(R),1,TmY5a,LC6
47962,19954,LO(R),12,TmY3,LC4
47962,21313,LO(R),30,TmY3,LC4
47962,21336,LO(R),15,TmY3,LC4
47962,22218,LO(R),3,TmY3,LPLC2
47962,22261,LO(R),3,TmY3,LPLC2
47962,23098,LO(R),11,TmY3,LC4
47962,23392,LO(R),6,TmY3,LC4
47962,28003,LOP(R),2,TmY3,LPLC2
47962,32782,LO(R),4,TmY3,LC6
47964,27023,LO(L),1,TmY10,LPLC2
47964,34407,LO(L),1,TmY10,LPLC2
47964,78501,LO(L),4,TmY10,LC6
47971,19954,LO(R),9,Tm2,LC4
47971,21225,LO(R),2,Tm2,LC4
47971,21313,LO(R),2,Tm2,LC4
47981,24523,LO(L),2,Tm2,LC4
47981,27829,LO(L),2,Tm2,LC4
47981,33137,LO(L),3,Tm2,LC4
47981,511914,LO(L),6,Tm2,LC4
47981,526286,LO(L),7,Tm2,LC4
47986,37613,LO(R),2,Tm5c,LPLC2
47993,20808,LO(R),10,Tm2,LC4
47993,21336,LO(R),12,Tm2,LC4
47993,22194,LO(R),4,Tm2,LC4
48002,20542,LO(R),1,Tm2,LC4
48002,21313,LO(R),3,Tm2,LC4
48002,21336,LO(R),2,Tm2,LC4
48002,23392,LO(R),5,Tm2,LC4
48012,21225,LO(R),2,Tm2,LC4
48033,17270,LO(L),10,Tm2,LC4
48033,24523,LO(L),2,Tm2,LC4
48033,511914,LO(L),1,Tm2,LC4
48033,526286,LO(L),5,Tm2,LC4
48040,19543,LO(R),4,Tm2,LC4
48040,20808,LO(R),1,Tm2,LC4
48040,21336,LO(R),1,Tm2,LC4
48040,22194,LO(R),1,Tm2,LC4
48040,24338,LO(R),3,Tm2,LC4
48040,25584,LO(R),2,Tm2,LC4
48049,19608,LO(R),1,Tm30,LPLC2
48049,20162,LO(R),2,Tm30,LPLC2
48049,20535,LO(R),2,Tm30,LPLC2
48049,23497,LO(R),3,Tm30,LPLC2
48049,29014,LO(R),2,Tm30,LPLC2
48049,35825,LO(R),4,Tm30,LC6
48049,37103,LO(R),1,Tm30,LC6
48073,20808,LO(R),12,TmY3,LC4
48073,21336,LO(R),26,TmY3,LC4
48073,22194,LO(R),10,TmY3,LC4
48073,25636,LOP(R),1,TmY3,LPLC2
48073,29216,LOP(R),4,TmY3,LPLC2
48073,32507,LO(R),5,TmY3,LPLC2
48074,12824,LO(L),8,Tm2,LC4
48074,20572,LO(L),9,Tm2,LC4
48074,20859,LO(L),3,Tm2,LC4
48083,17340,LO(L),2,Tm16,LC4
48083,21299,LO(L),1,Tm16,LPLC2
48106,19249,LO(R),22,Tm5Y,LPLC2
48106,19249,LOP(R),3,Tm5Y,LPLC2
48106,22677,LO(R),13,Tm5Y,LPLC2
48106,31607,LO(R),8,Tm5Y,LC6
48106,35534,LO(R),2,Tm5Y,LC6
48106,49381,LO(R),3,Tm5Y,LC6
48121,11498,LO(L),2,Tm5Y,LPLC2
48121,13132,LO(L),1,Tm5Y,LPLC2
48121,14030,LO(L),3,Tm5Y,LPLC2
48121,73812,LO(L),1,Tm5Y,LC6
48121,75415,LO(L),2,Tm5Y,LC6
48130,17926,LO(R),3,Tm2,LC4
48130,18127,LO(R),14,Tm2,LC4
48130,21225,LO(R),4,Tm2,LC4
48154,16128,LO(R),1,TmY10,LC4
48154,20749,LO(R),2,TmY10,LPLC2
48175,31988,LO(R),3,Tm16,LPLC2
48175,34110,LO(R),5,Tm16,LPLC2
48179,18432,LO(L),4,Tm2,LC4
48179,31429,LO(L),6,Tm2,LC4
48179,518016,LO(L),3,Tm2,LC4
48186,24338,LO(R),27,TmY3,LC4
48186,29563,LO(R),20,TmY3,LC4
48186,33439,LOP(R),3,TmY3,LPLC2
48186,33439,LO(R),1,TmY3,LPLC2
48186,34110,LO(R),1,TmY3,LPLC2
48186,35680,LO(R),2,TmY3,LPLC2
48186,38065,LO(R),15,TmY3,LC4
48186,55627,LOP(R),1,TmY3,LPLC2
48186,527408,LO(R),17,TmY3,LC4
48187,19954,LO(R),9,Tm2,LC4
48187,21313,LO(R),1,Tm2,LC4
48187,23098,LO(R),7,Tm2,LC4
48187,28003,LO(R),1,Tm2,LPLC2
48191,16128,LO(R),1,Tm2,LC4
48191,17054,LO(R),7,Tm2,LC4
48191,17548,LO(R),6,Tm2,LC4
48212,19787,LO(L),2,Tm30,LPLC2
48212,42123,LO(L),1,Tm30,LC6
48212,48608,LO(L),4,Tm30,LC6
48212,68133,LO(L),5,Tm30,LC6
48212,517819,LO(L),2,Tm30,LPLC2
48212,518731,LO(L),3,Tm30,LPLC2
48212,531014,LO(L),1,Tm30,LPLC2
48213,14888,LO(L),8,T2,LC4
48213,17653,LO(L),7,T2,LC4
48213,20859,LO(L),7,T2,LC4
48213,515900,LO(L),5,T2,LC4
48259,17926,LO(R),7,Tm2,LC4
48259,21225,LO(R),16,Tm2,LC4
48267,19543,LO(R),19,TmY3,LC4
48267,21336,LO(R),16,TmY3,LC4
48267,22194,LO(R),9,TmY3,LC4
48267,25584,LO(R),3,TmY3,LC4
48267,25636,LOP(R),4,TmY3,LPLC2
48267,29873,LOP(R),6,TmY3,LPLC2
48267,32507,LOP(R),1,TmY3,LPLC2
48281,14465,LO(R),2,TmY5a,LPLC2
48281,16628,LO(R),1,TmY5a,LC4
48281,19589,LO(R),2,TmY5a,LPLC2
48281,19589,LOP(R),2,TmY5a,LPLC2
48281,20694,LO(R),1,TmY5a,LPLC2
48281,20694,LOP(R),1,TmY5a,LPLC2
48281,21703,LO(R),1,TmY5a,LPLC2
48281,29315,LO(R),1,TmY5a,LC6
48281,32005,LO(R),4,TmY5a,LC6
48281,38360,LO(R),1,TmY5a,LC6
48283,16138,LO(R),13,TmY3,LC4
48283,19034,LOP(R),3,TmY3,LPLC2
48283,19260,LO(R),5,TmY3,LC4
48283,19634,LO(R),3,TmY3,LC4
48283,20182,LO(R),3,TmY3,LPLC2
48283,20399,LO(R),5,TmY3,LC4
48283,20542,LO(R),26,TmY3,LC4
48283,20673,LO(R),13,TmY3,LC4
48283,22261,LO(R),4,TmY3,LPLC2
48283,23392,LO(R),23,TmY3,LC4
48283,24401,LOP(R),3,TmY3,LPLC2
48283,26147,LOP(R),2,TmY3,LPLC2
48283,30134,LO(R),1,TmY3,LC6
48320,22966,LO(R),21,TmY3,LC4
48320,30803,LO(R),10,TmY3,LC4
48320,34372,LO(R),2,TmY3,LPLC2
48320,37925,LOP(R),2,TmY3,LPLC2
48320,527408,LO(R),10,TmY3,LC4
48325,17774,LO(L),2,TmY5a,LPLC2
48325,95241,LO(L),3,TmY5a,LPLC2
48325,95241,LOP(L),1,TmY5a,LPLC2
48334,16628,LO(R),4,Tm2,LC4
48334,17668,LO(R),2,Tm2,LC4
48334,18127,LO(R),3,Tm2,LC4
48334,19260,LO(R),1,Tm2,LC4
48339,15804,LO(L),2,TmY10,LPLC2
48339,18842,LO(L),2,TmY10,LC6
48339,37009,LO(L),8,TmY10,LC6
