bodyId_pre,bodyId_post,roi,weight,type_pre,type_post
24268,11133,PVLP(R),8,LPLC2,DNp70
24268,11137,PVLP(R),8,LPLC2,DNp04
24268,11159,PVLP(R),4,LPLC2,DNp71
24268,11177,PVLP(R),4,LPLC2,DNp09
24268,11334,PVLP(R),4,LPLC2,DNpe045
24268,12628,PVLP(R),7,LPLC2,DNpe042
24308,10010,PVLP(L),27,LPLC2,DNp01
24308,10091,PVLP(L),5,LPLC2,DNpe042
24308,10223,PVLP(L),12,LPLC2,DNpe056
24308,10228,PVLP(L),30,LPLC2,DNp06
24308,10234,PVLP(L),3,LPLC2,DNp35
24308,10259,PVLP(L),1,LPLC2,DNp11
24308,10361,PVLP(L),12,LPLC2,DNg40
24308,10417,PVLP(L),30,LPLC2,DNp103
24308,10449,PVLP(L),2,LPLC2,DNpe025
24308,10931,PVLP(L),4,LPLC2,DNpe045
24308,11063,PVLP(L),1,LPLC2,DNge032
24308,519771,PVLP(L),13,LPLC2,DNp71
24308,531898,PVLP(L),14,LPLC2,DNp04
24338,10001,PVLP(R),63,LC4,DNp01
24338,10106,PVLP(R),24,LC4,DNp11
24338,10106,LO(R),4,LC4,DNp11
24338,10106,PLP(R),1,LC4,DNp11
24338,10117,PVLP(R),20,LC4,DNp02
24338,10283,PVLP(R),4,LC4,DNp103
24338,10558,PVLP(R),3,LC4,DNp35
24338,10584,PVLP(R),11,LC4,DNp06
24338,10923,PVLP(R),11,LC4,DNg40
24338,10957,PVLP(R),1,LC4,DNp69
24338,10989,PVLP(R),8,LC4,DNp03
24338,10989,PLP(R),1,LC4,DNp03
24338,11020,PVLP(R),4,LC4,DNp05
24338,11137,PVLP(R),72,LC4,DNp04
24338,11137,CentralBrain-unspecified,1,LC4,DNp04
24338,11137,PLP(R),1,LC4,DNp04
24401,10001,PVLP(R),47,LPLC2,DNp01
24401,10283,PVLP(R),21,LPLC2,DNp103
24401,10558,PVLP(R),7,LPLC2,DNp35
24401,10584,PVLP(R),6,LPLC2,DNp06
24401,10732,PVLP(R),9,LPLC2,DNpe056
24401,10923,PVLP(R),34,LPLC2,DNg40
24401,11088,PVLP(R),1,LPLC2,DNp55
24401,11137,PVLP(R),11,LPLC2,DNp04
24401,11159,PVLP(R),4,LPLC2,DNp71
24401,11334,PVLP(R),1,LPLC2,DNpe045
24401,12628,PVLP(R),4,LPLC2,DNpe042
24523,10010,PVLP(L),42,LC4,DNp01
24523,10118,PVLP(L),2,LC4,DNb05
24523,10197,PVLP(L),28,LC4,DNp02
24523,10228,PVLP(L),12,LC4,DNp06
24523,10234,PVLP(L),3,LC4,DNp35
24523,10259,PVLP(L),3,LC4,DNp11
24523,10449,PVLP(L),3,LC4,DNpe025
24523,10752,PVLP(L),36,LC4,DNp03
24523,11573,PVLP(L),3,LC4,DNpe021
24523,524001,PVLP(L),7,LC4,DNp05
24523,531898,PVLP(L),141,LC4,DNp04
24568,10010,PVLP(L),39,LPLC2,DNp01
24568,10223,PVLP(L),4,LPLC2,DNpe056
24568,10228,PVLP(L),3,LPLC2,DNp06
24568,10234,PVLP(L),1,LPLC2,DNp35
24568,10361,PVLP(L),13,LPLC2,DNg40
24568,10417,PVLP(L),27,LPLC2,DNp103
24568,10449,PVLP(L),1,LPLC2,DNpe025
24568,10931,PVLP(L),2,LPLC2,DNpe045
24568,519771,PVLP(L),3,LPLC2,DNp71
24568,531898,PVLP(L),23,LPLC2,DNp04
24568,536048,PVLP(L),2,LPLC2,DNp27
24605,10010,PVLP(L),10,LPLC2,DNp01
24605,10063,LO(L),1,LPLC2,DNp27
24605,10063,PVLP(L),1,LPLC2,DNp27
24605,10228,PVLP(L),14,LPLC2,DNp06
24605,10234,PVLP(L),3,LPLC2,DNp35
24605,10377,PVLP(L),4,LPLC2,DNge054
24605,10417,PVLP(L),33,LPLC2,DNp103
24605,10449,PVLP(L),14,LPLC2,DNpe025
24605,10590,PVLP(L),2,LPLC2,DNpe052
24605,519771,PVLP(L),12,LPLC2,DNp71
24605,531898,PVLP(L),19,LPLC2,DNp04
24740,10342,LO(L),1,T5d,DNc02
24800,10001,PVLP(R),41,LPLC2,DNp01
24800,10283,PVLP(R),28,LPLC2,DNp103
24800,10558,PVLP(R),6,LPLC2,DNp35
24800,10601,PVLP(R),2,LPLC2,DNpe025
24800,10732,PVLP(R),8,LPLC2,DNpe056
24800,10923,PVLP(R),19,LPLC2,DNg40
24800,11137,PVLP(R),16,LPLC2,DNp04
24800,11159,PVLP(R),7,LPLC2,DNp71
24800,11334,PVLP(R),1,LPLC2,DNpe045
24800,12628,PVLP(R),2,LPLC2,DNpe042
24824,10417,PVLP(L),2,LC6,DNp103
24824,10580,PVLP(L),1,LC6,DNp70
24824,33037,PVLP(L),1,LC6,DNp69
24824,142338522,PVLP(L),1,LC6,DNpe039
24840,10010,PVLP(L),38,LPLC2,DNp01
24840,10223,PVLP(L),8,LPLC2,DNpe056
24840,10228,PVLP(L),4,LPLC2,DNp06
24840,10234,PVLP(L),2,LPLC2,DNp35
24840,10361,PVLP(L),12,LPLC2,DNg40
24840,10417,PVLP(L),30,LPLC2,DNp103
24840,10449,PVLP(L),4,LPLC2,DNpe025
24840,10590,PVLP(L),1,LPLC2,DNpe052
24840,10931,PVLP(L),2,LPLC2,DNpe045
24840,519771,PVLP(L),10,LPLC2,DNp71
24840,531898,PVLP(L),22,LPLC2,DNp04
25027,10010,PVLP(L),20,LPLC2,DNp01
25027,10091,PVLP(L),1,LPLC2,DNpe042
25027,10223,PVLP(L),18,LPLC2,DNpe056
25027,10228,PVLP(L),3,LPLC2,DNp06
25027,10244,PVLP(L),2,LPLC2,DNp55
25027,10259,PVLP(L),1,LPLC2,DNp11
25027,10361,PVLP(L),10,LPLC2,DNg40
25027,10417,PVLP(L),36,LPLC2,DNp103
25027,10449,PVLP(L),4,LPLC2,DNpe025
25027,10931,PVLP(L),1,LPLC2,DNpe045
25027,519771,PVLP(L),7,LPLC2,DNp71
25027,531898,PVLP(L),9,LPLC2,DNp04
25136,10010,PVLP(L),15,LPLC2,DNp01
25136,10091,PVLP(L),1,LPLC2,DNpe042
25136,10223,PVLP(L),26,LPLC2,DNpe056
25136,10228,PVLP(L),11,LPLC2,DNp06
25136,10234,PVLP(L),5,LPLC2,DNp35
25136,10244,PVLP(L),3,LPLC2,DNp55
25136,10259,PVLP(L),1,LPLC2,DNp11
25136,10361,PVLP(L),5,LPLC2,DNg40
25136,10417,PVLP(L),19,LPLC2,DNp103
25136,10449,PVLP(L),1,LPLC2,DNpe025
25136,10580,PVLP(L),3,LPLC2,DNp70
25136,10783,PVLP(L),9,LPLC2,DNp09
25136,10931,PVLP(L),1,LPLC2,DNpe045
25136,519771,PVLP(L),8,LPLC2,DNp71
25136,531898,PVLP(L),13,LPLC2,DNp04
25193,10417,PVLP(L),6,LC6,DNp103
25193,10417,CentralBrain-unspecified,2,LC6,DNp103
25193,10580,PVLP(L),1,LC6,DNp70
25193,11573,PVLP(L),2,LC6,DNpe021
25209,10010,PVLP(L),28,LPLC2,DNp01
25209,10223,PVLP(L),17,LPLC2,DNpe056
25209,10228,PVLP(L),6,LPLC2,DNp06
25209,10234,PVLP(L),5,LPLC2,DNp35
25209,10361,PVLP(L),18,LPLC2,DNg40
25209,10417,PVLP(L),16,LPLC2,DNp103
25209,10783,PVLP(L),1,LPLC2,DNp09
25209,12218,PVLP(L),1,LPLC2,DNpe031
25209,519771,PVLP(L),5,LPLC2,DNp71
25209,531898,PVLP(L),18,LPLC2,DNp04
25253,10001,PVLP(R),32,LPLC2,DNp01
25253,10106,LO(R),1,LPLC2,DNp11
25253,10283,PVLP(R),47,LPLC2,DNp103
25253,10558,PVLP(R),8,LPLC2,DNp35
25253,10584,PVLP(R),3,LPLC2,DNp06
25253,10601,PVLP(R),2,LPLC2,DNpe025
25253,10732,PVLP(R),17,LPLC2,DNpe056
25253,10923,PVLP(R),36,LPLC2,DNg40
25253,11088,PVLP(R),1,LPLC2,DNp55
25253,11133,PVLP(R),3,LPLC2,DNp70
25253,11137,PVLP(R),11,LPLC2,DNp04
25253,11159,PVLP(R),1,LPLC2,DNp71
25253,11334,PVLP(R),6,LPLC2,DNpe045
25267,10001,PVLP(R),7,LPLC2,DNp01
25267,10283,PVLP(R),20,LPLC2,DNp103
25267,10296,PVLP(R),4,LPLC2,DNge054
25267,10558,PVLP(R),12,LPLC2,DNp35
25267,10584,PVLP(R),5,LPLC2,DNp06
25267,10601,PVLP(R),24,LPLC2,DNpe025
25267,10732,PVLP(R),4,LPLC2,DNpe056
25267,10923,PVLP(R),1,LPLC2,DNg40
25267,11137,PVLP(R),5,LPLC2,DNp04
25267,11159,PVLP(R),2,LPLC2,DNp71
25267,575082,PVLP(R),3,LPLC2,DNpe021
25286,10010,PVLP(L),6,LPLC2,DNp01
25286,10091,PVLP(L),9,LPLC2,DNpe042
25286,10223,PVLP(L),7,LPLC2,DNpe056
25286,10228,PVLP(L),40,LPLC2,DNp06
25286,10234,PVLP(L),8,LPLC2,DNp35
25286,10244,PVLP(L),1,LPLC2,DNp55
25286,10361,PVLP(L),6,LPLC2,DNg40
25286,10417,PVLP(L),28,LPLC2,DNp103
25286,10449,PVLP(L),20,LPLC2,DNpe025
25286,10590,PVLP(L),5,LPLC2,DNpe052
25286,10931,PVLP(L),1,LPLC2,DNpe045
25286,519771,PVLP(L),15,LPLC2,DNp71
25286,531898,PVLP(L),9,LPLC2,DNp04
25316,10001,PVLP(R),6,LPLC2,DNp01
25316,10283,PVLP(R),51,LPLC2,DNp103
25316,10558,PVLP(R),15,LPLC2,DNp35
25316,10584,PVLP(R),23,LPLC2,DNp06
25316,10601,PVLP(R),9,LPLC2,DNpe025
25316,10732,PVLP(R),4,LPLC2,DNpe056
25316,10923,PVLP(R),11,LPLC2,DNg40
25316,11137,PVLP(R),21,LPLC2,DNp04
25316,11159,PVLP(R),16,LPLC2,DNp71
25316,11334,PVLP(R),13,LPLC2,DNpe045
25316,11632,PVLP(R),2,LPLC2,DNpe052
25316,12628,PVLP(R),5,LPLC2,DNpe042
25497,10001,PVLP(R),32,LPLC2,DNp01
25497,10283,PVLP(R),29,LPLC2,DNp103
25497,10558,PVLP(R),4,LPLC2,DNp35
25497,10584,PVLP(R),4,LPLC2,DNp06
25497,10601,PVLP(R),3,LPLC2,DNpe025
25497,10732,PVLP(R),2,LPLC2,DNpe056
25497,10923,PVLP(R),19,LPLC2,DNg40
25497,11137,PVLP(R),15,LPLC2,DNp04
25497,11334,PVLP(R),2,LPLC2,DNpe045
25497,12628,PVLP(R),1,LPLC2,DNpe042
25511,10001,PVLP(R),21,LPLC2,DNp01
25511,10283,PVLP(R),34,LPLC2,DNp103
25511,10558,PVLP(R),4,LPLC2,DNp35
25511,10584,PVLP(R),8,LPLC2,DNp06
25511,10601,PVLP(R),6,LPLC2,DNpe025
25511,10732,PVLP(R),11,LPLC2,DNpe056
25511,10923,PVLP(R),28,LPLC2,DNg40
25511,11137,PVLP(R),24,LPLC2,DNp04
25511,11159,PVLP(R),3,LPLC2,DNp71
25511,11334,PVLP(R),1,LPLC2,DNpe045
25511,12628,PVLP(R),5,LPLC2,DNpe042
25524,10010,PVLP(L),43,LPLC2,DNp01
25524,10223,PVLP(L),7,LPLC2,DNpe056
25524,10228,PVLP(L),3,LPLC2,DNp06
25524,10234,PVLP(L),4,LPLC2,DNp35
25524,10259,PVLP(L),3,LPLC2,DNp11
25524,10361,PVLP(L),17,LPLC2,DNg40
25524,10417,PVLP(L),9,LPLC2,DNp103
25524,10449,PVLP(L),2,LPLC2,DNpe025
25524,10590,PVLP(L),3,LPLC2,DNpe052
25524,519771,PVLP(L),5,LPLC2,DNp71
25524,524001,PVLP(L),3,LPLC2,DNp05
25524,531898,PVLP(L),19,LPLC2,DNp04
25572,10010,PVLP(L),30,LPLC2,DNp01
25572,10091,PVLP(L),6,LPLC2,DNpe042
25572,10223,PVLP(L),8,LPLC2,DNpe056
25572,10228,PVLP(L),12,LPLC2,DNp06
25572,10234,PVLP(L),1,LPLC2,DNp35
25572,10361,PVLP(L),29,LPLC2,DNg40
25572,10417,PVLP(L),25,LPLC2,DNp103
25572,10449,PVLP(L),2,LPLC2,DNpe025
25572,519771,PVLP(L),12,LPLC2,DNp71
25572,524001,PVLP(L),2,LPLC2,DNp05
25572,531898,PVLP(L),12,LPLC2,DNp04
25575,10010,PVLP(L),24,LPLC2,DNp01
25575,10223,PVLP(L),9,LPLC2,DNpe056
25575,10234,PVLP(L),14,LPLC2,DNp35
25575,10361,PVLP(L),4,LPLC2,DNg40
25575,10417,PVLP(L),24,LPLC2,DNp103
25575,10580,PVLP(L),1,LPLC2,DNp70
25575,519771,PVLP(L),4,LPLC2,DNp71
25575,531898,PVLP(L),23,LPLC2,DNp04
25584,10001,PVLP(R),30,LC4,DNp01
25584,10106,PVLP(R),8,LC4,DNp11
25584,10117,PVLP(R),37,LC4,DNp02
25584,10283,PVLP(R),7,LC4,DNp103
25584,10558,PVLP(R),3,LC4,DNp35
25584,10584,PVLP(R),6,LC4,DNp06
25584,10601,PVLP(R),1,LC4,DNpe025
25584,10923,PVLP(R),8,LC4,DNg40
25584,10989,PVLP(R),9,LC4,DNp03
25584,11020,PVLP(R),6,LC4,DNp05
25584,11137,PVLP(R),89,LC4,DNp04
25611,10417,PVLP(L),3,LC6,DNp103
25611,10580,PVLP(L),2,LC6,DNp70
25611,33037,PVLP(L),3,LC6,DNp69
25611,519771,PVLP(L),12,LC6,DNp71
25611,142338522,PVLP(L),5,LC6,DNpe039
25636,10001,PVLP(R),20,LPLC2,DNp01
25636,10283,PVLP(R),25,LPLC2,DNp103
25636,10296,PVLP(R),2,LPLC2,DNge054
25636,10558,PVLP(R),10,LPLC2,DNp35
25636,10584,PVLP(R),7,LPLC2,DNp06
25636,10601,PVLP(R),4,LPLC2,DNpe025
25636,10732,PVLP(R),10,LPLC2,DNpe056
25636,10923,PVLP(R),27,LPLC2,DNg40
25636,11137,PVLP(R),14,LPLC2,DNp04
25636,12628,PVLP(R),3,LPLC2,DNpe042
25854,10010,PVLP(L),48,LPLC2,DNp01
25854,10223,PVLP(L),5,LPLC2,DNpe056
25854,10228,PVLP(L),6,LPLC2,DNp06
25854,10234,PVLP(L),2,LPLC2,DNp35
25854,10361,PVLP(L),14,LPLC2,DNg40
25854,10417,PVLP(L),19,LPLC2,DNp103
25854,10449,PVLP(L),2,LPLC2,DNpe025
25854,10590,PVLP(L),1,LPLC2,DNpe052
25854,519771,PVLP(L),4,LPLC2,DNp71
25854,531898,PVLP(L),16,LPLC2,DNp04
26112,10001,PVLP(R),53,LC4,DNp01
26112,10106,PVLP(R),39,LC4,DNp11
26112,10106,LO(R),9,LC4,DNp11
26112,10117,PVLP(R),14,LC4,DNp02
26112,10283,PVLP(R),1,LC4,DNp103
26112,10558,PVLP(R),3,LC4,DNp35
26112,10584,PVLP(R),5,LC4,DNp06
26112,10584,CentralBrain-unspecified,3,LC4,DNp06
26112,10601,PVLP(R),1,LC4,DNpe025
26112,10923,PVLP(R),10,LC4,DNg40
26112,10989,PVLP(R),10,LC4,DNp03
26112,10989,CentralBrain-unspecified,2,LC4,DNp03
26112,10989,PLP(R),1,LC4,DNp03
26112,11020,PVLP(R),11,LC4,DNp05
26112,11020,CentralBrain-unspecified,3,LC4,DNp05
26112,11137,PVLP(R),83,LC4,DNp04
26112,11137,CentralBrain-unspecified,4,LC4,DNp04
26112,11137,PLP(R),1,LC4,DNp04
26112,575082,PVLP(R),1,LC4,DNpe021
26147,10001,PVLP(R),42,LPLC2,DNp01
26147,10106,PVLP(R),1,LPLC2,DNp11
26147,10283,PVLP(R),26,LPLC2,DNp103
26147,10558,PVLP(R),3,LPLC2,DNp35
26147,10601,PVLP(R),4,LPLC2,DNpe025
26147,10732,PVLP(R),11,LPLC2,DNpe056
26147,10923,PVLP(R),37,LPLC2,DNg40
26147,10957,PVLP(R),2,LPLC2,DNp69
26147,11137,PVLP(R),7,LPLC2,DNp04
26147,12628,PVLP(R),2,LPLC2,DNpe042
26393,10001,PVLP(R),36,LPLC2,DNp01
26393,10283,PVLP(R),25,LPLC2,DNp103
26393,10558,PVLP(R),1,LPLC2,DNp35
26393,10584,PVLP(R),5,LPLC2,DNp06
26393,10601,PVLP(R),2,LPLC2,DNpe025
26393,10732,PVLP(R),16,LPLC2,DNpe056
26393,10923,PVLP(R),33,LPLC2,DNg40
26393,10957,PVLP(R),1,LPLC2,DNp69
26393,11020,PVLP(R),1,LPLC2,DNp05
26393,11137,PVLP(R),9,LPLC2,DNp04
26393,11159,PVLP(R),2,LPLC2,DNp71
26393,11334,PVLP(R),5,LPLC2,DNpe045
26393,12628,PVLP(R),4,LPLC2,DNpe042
26416,10010,PVLP(L),13,LPLC2,DNp01
26416,10223,PVLP(L),8,LPLC2,DNpe056
26416,10228,PVLP(L),22,LPLC2,DNp06
26416,10234,PVLP(L),2,LPLC2,DNp35
26416,10361,PVLP(L),14,LPLC2,DNg40
26416,10417,PVLP(L),34,LPLC2,DNp103
26416,10449,PVLP(L),5,LPLC2,DNpe025
26416,10590,PVLP(L),6,LPLC2,DNpe052
26416,10931,PVLP(L),2,LPLC2,DNpe045
26416,519771,PVLP(L),4,LPLC2,DNp71
26416,531898,PVLP(L),20,LPLC2,DNp04
26528,10010,PVLP(L),38,LPLC2,DNp01
26528,10063,PVLP(L),1,LPLC2,DNp27
26528,10091,PVLP(L),4,LPLC2,DNpe042
26528,10223,PVLP(L),7,LPLC2,DNpe056
26528,10228,PVLP(L),4,LPLC2,DNp06
26528,10234,PVLP(L),2,LPLC2,DNp35
26528,10259,LO(L),3,LPLC2,DNp11
26528,10259,PVLP(L),2,LPLC2,DNp11
26528,10361,PVLP(L),26,LPLC2,DNg40
26528,10417,PVLP(L),20,LPLC2,DNp103
26528,10580,PVLP(L),1,LPLC2,DNp70
26528,10590,PVLP(L),1,LPLC2,DNpe052
26528,10783,PVLP(L),2,LPLC2,DNp09
26528,519771,PVLP(L),8,LPLC2,DNp71
26528,531898,PVLP(L),12,LPLC2,DNp04
26730,10001,PVLP(R),3,LPLC2,DNp01
26730,10063,PVLP(R),1,LPLC2,DNp27
26730,10283,PVLP(R),39,LPLC2,DNp103
26730,10558,PVLP(R),7,LPLC2,DNp35
26730,10584,PVLP(R),35,LPLC2,DNp06
26730,10601,PVLP(R),10,LPLC2,DNpe025
26730,10732,PVLP(R),5,LPLC2,DNpe056
26730,10923,PVLP(R),4,LPLC2,DNg40
26730,11137,PVLP(R),29,LPLC2,DNp04
26730,11159,PVLP(R),11,LPLC2,DNp71
26730,11632,PVLP(R),1,LPLC2,DNpe052
26915,10001,PVLP(R),21,LPLC2,DNp01
26915,10283,PVLP(R),35,LPLC2,DNp103
26915,10558,PVLP(R),4,LPLC2,DNp35
26915,10584,PVLP(R),7,LPLC2,DNp06
26915,10601,PVLP(R),1,LPLC2,DNpe025
26915,10732,PVLP(R),12,LPLC2,DNpe056
26915,10923,PVLP(R),27,LPLC2,DNg40
26915,11137,PVLP(R),7,LPLC2,DNp04
26915,11159,PVLP(R),4,LPLC2,DNp71
26915,11334,PVLP(R),2,LPLC2,DNpe045
27023,10010,PVLP(L),11,LPLC2,DNp01
27023,10091,PVLP(L),2,LPLC2,DNpe042
27023,10223,PVLP(L),19,LPLC2,DNpe056
27023,10228,PVLP(L),12,LPLC2,DNp06
27023,10234,PVLP(L),1,LPLC2,DNp35
27023,10259,PVLP(L),1,LPLC2,DNp11
27023,10361,PVLP(L),22,LPLC2,DNg40
27023,10417,PVLP(L),26,LPLC2,DNp103
27023,10449,PVLP(L),3,LPLC2,DNpe025
27023,10590,PVLP(L),1,LPLC2,DNpe052
27023,10931,PVLP(L),9,LPLC2,DNpe045
27023,33037,PVLP(L),2,LPLC2,DNp69
27023,519771,PVLP(L),11,LPLC2,DNp71
27023,531898,PVLP(L),17,LPLC2,DNp04
27023,536048,Optic-unspecified(L),1,LPLC2,DNp27
27211,10283,PVLP(R),4,LC6,DNp103
27211,10601,PVLP(R),1,LC6,DNpe025
27211,10957,PVLP(R),2,LC6,DNp69
27211,11133,PVLP(R),3,LC6,DNp70
27211,521377,PVLP(R),2,LC6,DNpe024
27211,575082,PVLP(R),1,LC6,DNpe021
27355,10010,PVLP(L),30,LPLC2,DNp01
27355,10091,PVLP(L),5,LPLC2,DNpe042
27355,10223,PVLP(L),19,LPLC2,DNpe056
27355,10228,PVLP(L),16,LPLC2,DNp06
27355,10234,PVLP(L),6,LPLC2,DNp35
27355,10244,PVLP(L),5,LPLC2,DNp55
27355,10259,PVLP(L),2,LPLC2,DNp11
27355,10259,LO(L),1,LPLC2,DNp11
27355,10361,PVLP(L),19,LPLC2,DNg40
27355,10417,PVLP(L),27,LPLC2,DNp103
27355,10449,PVLP(L),1,LPLC2,DNpe025
27355,10783,PVLP(L),7,LPLC2,DNp09
27355,519771,PVLP(L),9,LPLC2,DNp71
27355,524001,PVLP(L),1,LPLC2,DNp05
27355,531898,PVLP(L),11,LPLC2,DNp04
27355,536048,PVLP(L),1,LPLC2,DNp27
27399,10010,PVLP(L),25,LPLC2,DNp01
27399,10223,PVLP(L),9,LPLC2,DNpe056
27399,10228,PVLP(L),5,LPLC2,DNp06
27399,10234,PVLP(L),10,LPLC2,DNp35
27399,10244,PVLP(L),5,LPLC2,DNp55
27399,10259,PVLP(L),2,LPLC2,DNp11
27399,10361,PVLP(L),9,LPLC2,DNg40
27399,10417,PVLP(L),15,LPLC2,DNp103
27399,10449,PVLP(L),6,LPLC2,DNpe025
27399,10590,PVLP(L),3,LPLC2,DNpe052
27399,10931,PVLP(L),2,LPLC2,DNpe045
27399,519771,PVLP(L),1,LPLC2,DNp71
27399,524001,PVLP(L),1,LPLC2,DNp05
27399,531898,PVLP(L),26,LPLC2,DNp04
27399,536048,PVLP(L),1,LPLC2,DNp27
27471,10001,PVLP(R),17,LPLC2,DNp01
27471,10283,PVLP(R),30,LPLC2,DNp103
27471,10558,PVLP(R),4,LPLC2,DNp35
27471,10584,PVLP(R),13,LPLC2,DNp06
27471,10601,PVLP(R),6,LPLC2,DNpe025
27471,10732,PVLP(R),7,LPLC2,DNpe056
27471,10923,PVLP(R),10,LPLC2,DNg40
27471,11137,PVLP(R),17,LPLC2,DNp04
27471,11159,PVLP(R),6,LPLC2,DNp71
27471,11334,PVLP(R),1,LPLC2,DNpe045
27471,12628,PVLP(R),2,LPLC2,DNpe042
27471,575082,PVLP(R),3,LPLC2,DNpe021
27566,10001,PVLP(R),10,LPLC2,DNp01
27566,10283,PVLP(R),25,LPLC2,DNp103
27566,10558,PVLP(R),5,LPLC2,DNp35
27566,10584,PVLP(R),20,LPLC2,DNp06
27566,10601,PVLP(R),7,LPLC2,DNpe025
27566,10732,PVLP(R),7,LPLC2,DNpe056
27566,10923,PVLP(R),20,LPLC2,DNg40
27566,10957,PVLP(R),1,LPLC2,DNp69
27566,11133,PVLP(R),1,LPLC2,DNp70
27566,11137,PVLP(R),12,LPLC2,DNp04
27566,11159,PVLP(R),4,LPLC2,DNp71
27566,11334,PVLP(R),3,LPLC2,DNpe045
27566,12628,PVLP(R),4,LPLC2,DNpe042
27624,10010,PVLP(L),51,LC4,DNp01
27624,10197,PVLP(L),18,LC4,DNp02
27624,10228,PVLP(L),15,LC4,DNp06
27624,10234,PVLP(L),4,LC4,DNp35
27624,10259,PVLP(L),67,LC4,DNp11
27624,10361,PVLP(L),26,LC4,DNg40
27624,10417,PVLP(L),4,LC4,DNp103
27624,10752,PVLP(L),49,LC4,DNp03
27624,33037,PVLP(L),1,LC4,DNp69
27624,531898,PVLP(L),148,LC4,DNp04
27716,10010,PVLP(L),30,LPLC2,DNp01
27716,10223,PVLP(L),15,LPLC2,DNpe056
27716,10228,PVLP(L),8,LPLC2,DNp06
27716,10234,PVLP(L),4,LPLC2,DNp35
27716,10361,PVLP(L),11,LPLC2,DNg40
27716,10417,PVLP(L),23,LPLC2,DNp103
27716,10449,PVLP(L),2,LPLC2,DNpe025
27716,10931,PVLP(L),5,LPLC2,DNpe045
27716,519771,PVLP(L),3,LPLC2,DNp71
27716,531898,PVLP(L),20,LPLC2,DNp04
27750,10010,PVLP(L),59,LC4,DNp01
27750,10197,PVLP(L),14,LC4,DNp02
27750,10228,PVLP(L),7,LC4,DNp06
27750,10234,PVLP(L),3,LC4,DNp35
27750,10259,PVLP(L),35,LC4,DNp11
27750,10259,LO(L),4,LC4,DNp11
27750,10361,PVLP(L),16,LC4,DNg40
27750,10417,PVLP(L),5,LC4,DNp103
27750,10449,PVLP(L),3,LC4,DNpe025
27750,10580,PVLP(L),1,LC4,DNp70
27750,10752,PVLP(L),33,LC4,DNp03
27750,11573,PVLP(L),4,LC4,DNpe021
27750,531898,PVLP(L),107,LC4,DNp04
27796,10010,PVLP(L),29,LPLC2,DNp01
27796,10091,PVLP(L),2,LPLC2,DNpe042
27796,10223,PVLP(L),13,LPLC2,DNpe056
27796,10228,PVLP(L),5,LPLC2,DNp06
27796,10234,PVLP(L),4,LPLC2,DNp35
27796,10244,PVLP(L),1,LPLC2,DNp55
27796,10361,PVLP(L),15,LPLC2,DNg40
27796,10417,PVLP(L),24,LPLC2,DNp103
27796,10449,PVLP(L),1,LPLC2,DNpe025
27796,10580,PVLP(L),2,LPLC2,DNp70
27796,10931,PVLP(L),1,LPLC2,DNpe045
27796,519771,PVLP(L),3,LPLC2,DNp71
27796,531898,PVLP(L),28,LPLC2,DNp04
27829,10010,PVLP(L),64,LC4,DNp01
27829,10197,PVLP(L),37,LC4,DNp02
27829,10228,PVLP(L),4,LC4,DNp06
27829,10234,PVLP(L),2,LC4,DNp35
27829,10259,PVLP(L),3,LC4,DNp11
27829,10361,PVLP(L),2,LC4,DNg40
27829,10417,PVLP(L),3,LC4,DNp103
27829,10752,PVLP(L),17,LC4,DNp03
27829,11573,PVLP(L),1,LC4,DNpe021
27829,524001,PVLP(L),6,LC4,DNp05
27829,531898,PVLP(L),106,LC4,DNp04
28003,10001,PVLP(R),25,LPLC2,DNp01
28003,10283,PVLP(R),24,LPLC2,DNp103
28003,10558,PVLP(R),3,LPLC2,DNp35
28003,10584,PVLP(R),15,LPLC2,DNp06
28003,10601,PVLP(R),4,LPLC2,DNpe025
28003,10732,PVLP(R),3,LPLC2,DNpe056
28003,10923,PVLP(R),12,LPLC2,DNg40
28003,11137,PVLP(R),10,LPLC2,DNp04
28003,11159,PVLP(R),1,LPLC2,DNp71
28003,12628,PVLP(R),5,LPLC2,DNpe042
28003,575082,PVLP(R),1,LPLC2,DNpe021
28011,10010,PVLP(L),27,LPLC2,DNp01
28011,10091,PVLP(L),5,LPLC2,DNpe042
28011,10223,PVLP(L),22,LPLC2,DNpe056
28011,10228,PVLP(L),5,LPLC2,DNp06
28011,10234,PVLP(L),5,LPLC2,DNp35
28011,10244,PVLP(L),2,LPLC2,DNp55
28011,10259,LO(L),1,LPLC2,DNp11
28011,10259,PVLP(L),1,LPLC2,DNp11
28011,10361,PVLP(L),18,LPLC2,DNg40
28011,10417,PVLP(L),15,LPLC2,DNp103
28011,10449,PVLP(L),1,LPLC2,DNpe025
28011,10931,PVLP(L),2,LPLC2,DNpe045
28011,519771,PVLP(L),3,LPLC2,DNp71
28011,531898,PVLP(L),14,LPLC2,DNp04
28011,536048,PVLP(L),1,LPLC2,DNp27
28044,10001,PVLP(R),43,LPLC2,DNp01
28044,10117,PVLP(R),1,LPLC2,DNp02
28044,10283,PVLP(R),34,LPLC2,DNp103
28044,10584,PVLP(R),6,LPLC2,DNp06
28044,10601,PVLP(R),3,LPLC2,DNpe025
28044,10732,PVLP(R),11,LPLC2,DNpe056
28044,10923,PVLP(R),46,LPLC2,DNg40
